VideoID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
8d8tfV1uBn4,BAON KAINAN,2,1.2045152,-0.8074447,35840,212,0,The Oregonian,0.0020901218915306227
ikCeI-HNWKU,ARRIVING IN THE PHILIPPINES,2,1.8830377,-2.2827275,90912,5021,685,Adam & Yaz,0.0013934145943537484
OS_zteUZdwU,HOW TO APPLY JAPAN VISA AS A FREELANCER,2,1.740673,-1.74887,7770,185,32,Britx Sui,0.0013934145943537484
uphWgpwpxT0,FOREIGNERS TRY FILIPINO FOOD FOR FIRST TIME,2,2.08264,-2.0336366,71855,2710,217,Part Time Travelling Family - Eleise and Lawrence,0.0005971776832944636
aLXp5M1mdoo,FILIPINO FOOD MUKBANG,2,1.7853813,-1.8879727,646439,18832,2729,LaterTofuEats,0.0013934145943537484
IaOE08wtI2o,NEVER HAVE I EVER CHALLENGE WHILE EATING FILIPINO FOOD! PMSK,2,1.3757029,-0.9294281,86618,5073,319,Pinay Mom in South Korea,0.0013934145943537484
a1g3kt4XLfo,FOREIGNERS COOK SINIGANG,2,1.6268979,-0.8933363,70454,3056,388,Justin & Alina,0.00017417682429421856
_XGyyuBHo0o,INSANELY STRONG!! LEVEL 1000 WE WEREN'T READY FOR THIS,2,1.9952661,-0.5879038,203043,12248,2347,The Juicy Vlog,0.00019001108104823843
kXPQK-Gxkl8,FIRST TIME TRYING JOLLIBEE,2,1.7945886,-1.6606964,841805,17513,2674,Quang Tran,0.0013934145943537484
Q27RZL21368,FOOD CAPITAL,2,1.5011048,-2.3564813,657,37,2,CharlieWayne Adventures,0.0013934145943537484
uVHQlP8uYIg,SPONGE COLA & MORISSETTE SO CLOSE,2,1.155775,-1.6287936,61512,2746,94,Waleska Herrera,2.7501603835929242e-05
iDTQDzqoWyk,COUSIN BONDING FILIPINO COMMUNITY GUESS WHERE,2,1.7655698,-2.2828019,431,19,8,KJ Web & Media Blogs,0.0020901218915306227
RD0jioq8SO4,BAD THUNDERSTORM,2,1.7890149,-1.6695915,4909,414,37,The Garcia Family,0.00011000641534371697
GWPh58nY6gY,FILIPINO FEAST,2,1.0055195,-0.9342924,23064,1780,282,TriFate Lifestyle,0.0002458966931212497
23cDngtz2Mo,LATINAS REACT FILIPINO NATIONAL ANTHEM,2,1.4204746,-1.1131445,113455,4564,594,Sol & Luna TV,0.0003215572140816343
mTCgnJCyz2Q,JOLLIBEE FILIPINO FAST FOOD,2,1.5737948,-1.8365151,820787,8754,1320,Eater,0.00027868291887074966
EhUq2lQGSLE,RUNNING OUT OF CASH,2,2.1076648,-1.6545298,421064,16985,1707,Raising Voyagers,0.0020901218915306227
olL0cyfRwFs,I've arrived in the PHILIPPINES,2,1.0024958,-0.5533268,2457,135,35,Robbie Travels,0.0006967072971768742
aYxT9tCrADc,17 THINGS TO DO SIARGAO,2,2.2036,-1.3934468,141467,3002,147,Joel Friend,0.0005225304728826557
0nRXbv67-4M,MAKATI MARKET IN MANILA,2,1.2582912,-0.9444799,215273,11612,1443,josie lifts things,0.0003215572140816343
v47IN7NYB_c,IS THE PHILIPPINES BETTER THAN AMERICA,2,1.9567833,-2.0572062,55251,1730,79,The Demouchets REACT,0.0002458966931212497
6PgoxhEjKS0,The Singing Torogis FOR THE FIRST TIME,2,1.3840841,-1.5725658,112924,4187,418,Waleska Herrera,2.7501603835929242e-05
CO1pMhYZZcw,10 MILLION VIEWS VIRAL FILIPINO TIKTOK SINGERS,2,1.6365587,-1.658443,557664,17922,837,Waleska Herrera,2.7501603835929242e-05
5AxdLyBlvhw,TNT BOYS LISTEN REACT WORLD'S BEST,2,1.7641641,-2.0349958,458822,10057,445,Lucia Sinatra,0.0013934145943537484
ql1RNZzrs2E,GROCERY SHOPPING FILIPINO FOOD IN AMERICA,2,2.0064096,-1.8013161,96,5,2,The Kit Chronicles,0.0013934145943537484
FO6mvnRPbZk,INCREDIBLE TALENT! SURPRISE REACTION,2,1.6502519,-0.7434009,15631,1018,308,American Entrepreneur in the Philippines,0.00026126523644132783
n1-q5-1NcD4,REACT SHINE,2,1.0216873,-2.4706268,27091,1376,71,Reação Imediata,0.00027868291887074966
Vx0TqLbcVpc,1ST IMPRESSIONS OF MANILA,2,1.513123,-1.3333356,116394,4291,577,Nadir On The Go,0.0005971776832944636
hFTeMAm_-SY,How Expensive to visit Bangkok Thailand FOR PINOY OFW OUR KABAYAN,2,1.3436569,-0.320807,4714,111,125,Baked Mhack,0.0020901218915306227
XndDPtkXmTs,Pure Paradise MYSTERY WATERFALL,2,1.217262,-1.3176731,7863,503,30,Samantha Lisa,0.0006967072971768742
R9ya0jtNpGs,NO FOREIGNERS HERE,2,1.6823256,-1.223579,122529,1195,120,Part Time Travelling Family - Eleise and Lawrence,0.0005971776832944636
Qn50ttkHGdQ,BEST FILIPINO CHICKEN ADOBO,2,1.5127889,-1.2943583,9450,287,20,Jeanelleats,0.0005971776832944636
9kHEGh0S2E4,I WANT TO BE A FOREIGNER'S WIFE,2,2.0803056,-0.69413775,41793,1063,94,Bigg World Cinema,0.00026126523644132783
Hdwd_-K413I,FILIPINO MYTHS,2,1.3451108,-1.3763732,247768,9152,740,TriFate Geo,8.19655643737499e-05
UD65igFlINE,Bobbied & LisaD LIFE IN THE PHILIPPINES,2,1.3420523,-1.6951765,159,20,12,The Love Train Nation,0.0001441463373469395
aPgwD05HHKE,OUR EXPERIENCE 18 MONTHS IN THE PHILIPPINES We had not told you everything..,2,0.6385344,-0.576164,634,28,14,Off to Bliss,0.0008360487566122491
A08KjPeqgl4,STREET FOOD MANILA,2,2.1122868,-1.7322371,7639,647,111,Dan and Lyn,0.0005971776832944636
J3mX_a2tmMc,FILIPINO FOOD,2,1.4567041,-1.5616366,10075,660,115,Lost and Jetlagged,0.0010450609457653113
yRD2VSyC9n4,SCHOOL CULTURE DIFFERENCE,2,1.6886572,-1.8004465,41015,1578,70,켈리벨스Kellybells,0.0005225304728826557
gdpF56G4_mo,WHITE AMERICAN TRIES FILIPINO FOOD IN ROME,2,2.185232,-1.2354248,21401,1070,16,PILIPINO .COM,0.0020901218915306227
hWUdgZbOD6o,CHICKEN BLOOD INTESTINE LIVER CEBU,2,1.8967535,-1.6738638,1110,106,21,Aaron Around,0.00022001283068743394
8XMh30agFpk,WE DID NOT EXPECT THIS,2,1.0028936,-0.9091987,43077,2504,301,Justin & Alina,0.00017417682429421856
UB4BgwVJUjs,GUESS THAT SONG INTERNATIONAL MUSIC,2,2.136741,-1.256397,4963867,130549,10754,REACT,0.0008360487566122491
UzrtzYFkCyI,REACT THE PHANTOM OF THE OPERA,2,1.5343052,-1.703117,7313,363,19,Reação Imediata,0.00027868291887074966
J_BQmskzXDk,CHICKEN ADOBO,2,1.6573861,-1.8588061,40035,1680,281,The Trips,0.0006967072971768742
XBYoFIvcMfo,WHY THE PHILIPPINES HAS A LOT OF GUNS BUT FEW MASS SHOOTINGS,2,1.9397776,-1.7860746,59414,1525,36,The Demouchets REACT,0.0002458966931212497
C_CGOd61JFM,GO TO SAMAL ISLAND THINGS TO DO IN DAVAO CITY,2,2.2135313,-1.7180481,1625,11,1,Elvie Lins,0.0008360487566122491
qZgAQP1EhPY,FILIPINO KINDNESS IN FULL FORCE,2,1.7691946,-1.7308737,377964,13782,274,JUICY REACTS,0.00016720975132244982
qugduxazBBg,ON THE PRESIDENT'S ORDERS FULL FILM,2,1.7287923,-1.8323346,8775882,88056,20708,FRONTLINE PBS | Official,0.0013934145943537484
_M3ScFB7d8w,FILIPINO FOOD,2,1.4567041,-1.5616366,96346,2099,177,The Passport Couple,0.0013934145943537484
WUfRtk1F6ps,COOKING FILIPINO DISHES for CANADIAN FRIEND'S BIRTHDAY Happy Birthday Peter Taylor,2,1.1851966,-0.44530058,46255,1316,182,Chris Kusinero Adventures,0.0010450609457653113
ZHxnWGnmTEk,CULTURE SHOCKS,2,1.4720145,-0.7847105,105533,5180,201,TriFate Geo,8.19655643737499e-05
d5z3vG74xmY,FILIPINO RAP BATTLES FOR THE FIRST TIME,2,2.189191,-2.1549318,161501,4415,262,Waleska Herrera,2.7501603835929242e-05
Zo6TM_iRyJc,STREET FOOD,2,1.6474599,-2.3280542,96509,4898,203,TriFate Geo,8.19655643737499e-05
FQXl6SFVZs8,ONLY IN MANILA,2,2.4425225,-1.9674681,214439,8904,1092,2Passports 1Dream,0.0005971776832944636
wNoxFXUQqWc,THE NOW UNITED SHOW,2,2.3021007,-1.4158723,1903891,79790,1976,NOW UNITED,0.0002458966931212497
AUuZXLaqerc,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES PART 70,2,1.7991279,-1.1669219,10259,637,58,The Garcia Family,0.00011000641534371697
d2I4jSEAHyc,KANTO FRIED CHICKEN,2,1.858534,-2.0424385,81303,847,89,FoodieMommaPH,0.00041802437830612457
P9wpqcIWreA,ARE WE MODELS NOW? FIRST MODELLING GIG IN THE PHILIPINES SATO PURSE,2,1.6228395,-1.7589686,17612,1485,153,Sol & Luna TV,0.0003215572140816343
7BE8xhIVNbs,THE MADRIGAL SINGERS,2,1.9653215,-1.9424276,82943,2837,95,Waleska Herrera,2.7501603835929242e-05
jbdN_Uwuosc,HAPPINESS LOVE,2,1.8368504,-1.8159794,368,43,14,Camille Stenhouse,0.0020901218915306227
XoXF-xXxTIQ,THE POTLUCKUCK,2,1.722216,-1.3193038,996653,52159,409,Justin Roque,0.0013934145943537484
V3t0eCwBv5U,"Flying to LONDON, ENGLAND",2,1.2893351,-1.3527968,494,16,5,We Keep Coming Back,0.0010450609457653113
3ksZkJHTlOc,TRAVEL,2,1.2990662,-2.146444,6103,204,40,Travel n'2,0.0010450609457653113
kgG1oJiE5qs,HAVANA PARODY PARTIES IN MANILA,2,1.9243375,-2.1863346,709556,14171,985,Mikey Bustos,0.0013934145943537484
hXSsMzaopZo,MOST BEAUTIFUL GIRLS IN THE PHILIPPINES,2,1.7288603,-2.2795753,112,0,0,Explore ORZ,0.0020901218915306227
KNXOzx6mkUE,JUAN KARLOS & KYLE ERE LIVE PERFORMANCE,2,1.6421278,-1.7873479,35403,1078,68,Waleska Herrera,2.7501603835929242e-05
GH4gd0X9K_E,WE SURVIVED,2,1.909089,-1.1698903,60739,2934,342,tryNsomethingnew,0.00038002216209647685
bW_WaXqlE9Q,LIBAGON SOUTHERN LEYTE,2,1.5637819,-2.1045835,10562,474,110,We Wander,0.0008360487566122491
klx-_N0XMEY,TASTY LELOT BALATONG,2,1.9519604,-2.0285087,966,98,83,Pinoy Planet,4.644715314512495e-05
ug5wZ_siXug,FILIPINO ARTISTS REACT TO,2,1.690765,-0.8114495,3536,237,24,One Down,0.00041802437830612457
ogKvfsYCP3U,FIRST TIME GROCERY SHOPPING IN MANILA,2,2.111737,-2.523777,6453,334,8,Let's Meet Abroad,0.0006967072971768742
HDTNDL_X1b0,5 MILLION VIEWS,2,1.1900612,-1.006353,285239,6139,214,Waleska Herrera,2.7501603835929242e-05
R965if9bSGg,AMERICANS TRY FILIPINO STREET FOOD,2,2.0535057,-1.9955928,2287913,60501,5237,People Vs Food,0.00046447153145124943
LCPdReRvd00,DIVER LIVING,2,1.9572189,-1.9262726,4262,165,74,Divert Living,0.00046447153145124943
1MCRXw7u1qs,7 WONDERS,2,1.236097,-1.2641493,96605,5065,227,TriFate Geo,8.19655643737499e-05
2Emt_xXktmI,FILIPINO NURSES,2,1.4485341,-1.4156566,1968,50,5,One Down,0.00041802437830612457
uav_WP4G5IQ,THE DO'S & DON'TS OF VISITING THE PHILIPPINES,2,1.7750051,-2.6060069,5855,130,24,Travel Droner,0.0020901218915306227
OOne93VSuCA,ANSWERING YOUR QUESTIONS,2,1.8087449,-1.594153,297,32,10,American Entrepreneur in the Philippines,0.00026126523644132783
3kftPeWMvLk,STUCK IN MANILA,2,1.3603418,-0.98651093,54740,2662,356,Always Be Changing,0.0002985888416472318
1-b2aT0of_Y,WE DON'T DIE WE MULTIPLY,2,2.0873904,-0.64905024,946226,22996,3730,Bowzer’s reaction Pit,0.0010450609457653113
_sR1cALLCVg,HOW TO LIVE IN THE PHILIPPINES,2,1.9568416,-1.7834934,2330,56,31,The Love Train Nation,0.0001441463373469395
NRVvumC3hY8,"COOKING FILIPINO FOOD FOR MY BRITISH FAMILY! ADOBO, SINIGANG & TURON FEAST",2,1.8505789,-0.7643818,267328,17472,1540,The Juicy Vlog,0.00019001108104823843
XlooH2CLTIk,ADOBO CHICKEN,2,1.7032177,-1.2922925,253706,4935,403,The YUH Family,0.0010450609457653113
w8GdDhQDvsM,AMERICANS REACT MARLON RAMOS FILIPINO TEEN SPEAKS 18 LANGUAGES,2,1.5643793,-1.3997837,23912,1197,59,RegenerationNationTV,0.0006967072971768742
AIVU8Rg7Jpo,PLACES TO VISIT IN THE PHILIPPINES,2,2.0175846,-2.3521144,1838,40,2,Before You Go,0.0005971776832944636
6wA8OMptkio,PHILIPPINES UNIVERSITY,2,2.016205,-2.3618627,203163,3907,391,Justin & Alina,0.00017417682429421856
8WOHRXf1sj0,FILIPINO WOMEN TRY PANCIT,2,2.1044357,-2.2103317,190833,4662,447,BuzzFeed UK,0.00046447153145124943
euOfRk3mInE,THE RISE OF FILIPINO SISIG,2,1.8366448,-0.9494465,332578,3741,318,ONE FILIPINO TV,0.00046447153145124943
Ih2toFSTLVU,10 MILLION VIEWS,2,1.3320386,-1.3080655,290444,7308,122,Waleska Herrera,2.7501603835929242e-05
AQBE65iSM-E,REACT I BELIEVE,2,1.923657,-0.92552227,7874,415,34,Reação Imediata,0.00027868291887074966
XdmzMZkk0co,DREW BINSKY,2,1.6206927,-1.2600609,584467,42473,5579,Drew Binsky,0.0020901218915306227
NNDYf-F_18U,HIT THE TRAILS,2,1.7877792,-1.2392776,681557,8113,626,Joint Base Podcast,0.0010450609457653113
H9V51GUVLOA,TRYING FILIPINOSNACKS,2,1.8554982,0.150417,152733,7265,1353,LaterTofuEats,0.0013934145943537484
qPIzoLmZwsk,KOREAN PINOY,2,1.5014354,-1.5038157,48198,2183,117,Loloy meets Hyojina횰로커플,0.0010450609457653113
FddaSoPes6Y,BUDGET $800 MONTHLY,2,1.178697,-1.2188838,1589,127,29,Bigg World Cinema,0.00026126523644132783
o2EUaGcpErw,BALABAC THE FINAL FRONTIER OF THE PHILIPPINES,2,1.822509,-1.9068661,13549,422,100,roamaniacs,0.0020901218915306227
avVOKbL4dpI,MALL OF ASIA,2,1.0881826,-1.9875904,7932,534,88,Aaron Around,0.00022001283068743394
2E-52BubRvM,LATINOS REACT TO ADIE PARALUMAN,2,1.3812163,-1.6170485,242678,7500,279,Waleska Herrera,2.7501603835929242e-05
Bnc7liFjcvc,PHILIPPINES BEST CROWD IN THE WORLD! PART 2,2,1.1221269,-1.7962124,475921,12647,754,Waleska Herrera,2.7501603835929242e-05
s6qypKUMctI,YOU MUST VISIT SOHOTON COVE,2,1.5383202,-0.3290515,34039,1175,85,Joel Friend,0.0005225304728826557
Oo-BAkHGqx4,DANGEROUS ANIMALS HILIPPIN,2,1.4880493,-1.4111118,21109,1120,82,The Commodity,8.038930352040857e-05
7RJu-I7FndQ,VIRAL TIKTOK FILIPINO SINGERS,2,1.4907337,-1.534556,348268,13056,972,Waleska Herrera,2.7501603835929242e-05
JQ-eZkZC5nA,REACTION TO FILIPINO BOYGROUP SB19 HE DIDNT DO THAT IN REAL ?!? BOY WITH LOVE IDOL,2,1.7724704,-0.4829837,7735,610,53,kazincredible,0.0013934145943537484
KIXccECYjyU,JOLLIBEE,2,1.3418065,-1.2461168,44209,2464,171,TriFate Geo,8.19655643737499e-05
2l94S4_jMTY,EAT THIS IN MANILA CHINATOWN,2,2.1182642,-2.176368,374351,16194,1802,Shev and Dev,0.0005225304728826557
yWWj-45afQ8,ULTRA LUXURY MALL,2,1.0384674,-1.1340395,481220,7624,700,World Nomac,0.00026126523644132783
W6OXvnrq5fA,MOON KNIGHT,2,1.9464356,-2.2478485,252330,10690,450,Scenic Fights,0.0013934145943537484
uNCO4gPu3C0,WE TRIED AMAZING FILIPINO FOOD CAFE LAGUNA CEBU CITY,2,1.8803295,-1.6901177,559,17,2,Off to Bliss,0.0008360487566122491
B9UfnHQWJZc,REACT ALL BY MY SELF,2,1.7546332,-0.5661969,3893,292,37,Reação Imediata,0.00027868291887074966
S-xx5NLNEuc,JANINE GUTIERREZ,2,1.2912081,-0.2954612,1545,118,4,AMAZING EVENTS,0.0020901218915306227
wFX5hVPDxg0,WHEN FOREIGNERS INSULT FILIPINOS,2,2.0648062,-0.7334348,597426,16442,586,VI3ION,0.00019905922776482118
f3uXJY4HiIk,FOREIGNERS BLOWS FILIPINOS AWAY WITH TAGALOG SONGS,2,2.0793493,-1.078395,9755,804,39,JUICY REACTS,0.00016720975132244982
q7w7QXvUVEw,LATINOS REACT TO BILLY CRAWFORD FILIPINA GIRL,2,1.6329265,-2.0529373,149806,6049,288,Waleska Herrera,2.7501603835929242e-05
pZCZT41ikYs,Foreigners TRY DRIED FISH,2,1.7171437,-1.068304,32804,1065,587,Two Broskis,0.00046447153145124943
G8gvUb0arjw,UNEXPECTED PROBLEM! NUMEROUS SHORTAGES NURSE,2,1.9367633,-1.2301782,6762,317,17,Music Game News,0.00011000641534371697
V-r2M6E4iDM,RED ROCK WATERFALL DUMAGUETE PHILIPPINES,2,1.4401547,-2.0687845,494,31,1,Cheetavel - Travel with locals,0.0013934145943537484
2G4w9gH8iEs,WAITRESS THE HIT BROADWAY MUSICAL,2,1.8823707,-2.2627754,1758775,56626,3594,Xiaomanyc 小马在纽约,0.00027868291887074966
jw1ScfGOB4U,VILLAGE LOVE STORY,2,2.067279,-1.9363767,162786,3799,666,Regular Guy,0.0010450609457653113
3uSIf529AOg,HEARTBREAKING TRIBUTE,2,1.2746943,-1.7781768,147482,5892,347,Music Game News,0.00011000641534371697
Qo-Gs8w_P80,MADRIGAL SINGERS IN BUSAN,2,1.7349093,-1.09743,152888,5611,257,Waleska Herrera,2.7501603835929242e-05
Ae9RLvFXChQ,"NOT OK, CHINA",2,1.3857999,-0.29878378,395882,24040,4390,China Uncensored,0.0005971776832944636
0Rge7nN8wss,FILIPINO SNACKS,2,1.7092092,0.06533203,140,95,0,The Sp8,0.0020901218915306227
gu3UXQ57Ixc,FILIPINO FIESTA FOOD,2,1.5134573,-1.4286902,9779,121,8,Foodie Legends,0.0006967072971768742
HshFxjKWDNI,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES WE STARTED THE BATHROOM PART 60 VLOG 336,2,1.4643242,-2.207615,8220,536,88,The Garcia Family,0.00011000641534371697
1e0Aed3Xx2c,LOLA AMOUR FALLEN,2,2.1443784,-1.7284752,100788,2686,76,Waleska Herrera,2.7501603835929242e-05
6m57KaHerG0,10 BEST ISLANDS IN THE PHILIPPINES The Enchanted Isles,2,1.0707049,-1.9391538,146330,5411,106,Island Hopper TV,0.0010450609457653113
KTBkJEkTicw,FILIPINO KARINDERYA,2,0.87579685,-1.2355399,131133,2485,228,Justin & Alina,0.00017417682429421856
h3oDBiMbiak,FOREIGNERS TRY TO SPEAK TAGALOG WORDS,2,1.7965194,-1.9318544,2000,71,40,ONE FILIPINO TV,0.00046447153145124943
Ikm4UITCSKA,FIRST IMPRESSIONS TAGAYTAY CITY,2,2.013363,-1.8908389,217853,3747,345,World Nomac,0.00026126523644132783
zJaj2kaCd74,HELLO CEBU CITY,2,1.3309487,-0.9662722,9393,566,137,Dan and Lyn,0.0005971776832944636
K-o1LlCF-Hc,TASTE OF PHILIPPINES,2,1.5855042,-1.5632536,107104,3748,893,The Commodity,8.038930352040857e-05
58UzixzNCh4,"THINGS TO DO IN TAGAYTAY, PHILIPPINES",2,2.0867062,-1.8864027,67551,402,19,Before You Go,0.0005971776832944636
fJVlMA3Fw_g,LONDONERS TRY CANDY,2,2.1760077,-1.2966993,116203,5344,302,biggy travels,0.0020901218915306227
Uge5taACXqo,GEOGRAPHY NOW! PHILIPPINES,2,1.8302511,-0.9350886,46978,1994,121,The Demouchets REACT,0.0002458966931212497
4wY_xiZrl1I,MACROHON SOUTHERN LEYTE,2,1.6295431,-2.026509,9076,366,62,We Wander,0.0008360487566122491
yaTecmbw82Q,COST OF DAILY LIVING CEBU,2,1.4761963,-0.98004174,2566,172,32,Aaron Around,0.00022001283068743394
Wst4kBA9jnQ,GLCC FILIPINO VICTORY IN JESUS,2,1.6487223,-1.2806975,100,3,0,Gospel Light Filipino,0.0020901218915306227
O9X91TACsyA,MY FILIPINA WIFE CAN DO THIS... IN THE PHILIPPINES,2,1.5742788,-1.3646052,600465,10811,651,Adam and Jane's Lifestyle,8.708841214710928e-05
HByXqP7uy00,MARCELITO POMOY! BEAUTY & THE BEAST,2,1.1977504,0.05255483,41748,1504,72,Matt Criscuolo,0.0013934145943537484
S1ITUnYLqOQ,HER SPANISH IS PERFECT OYE KATRINA VELARDE,2,1.6713461,-0.20389992,143772,7791,373,Waleska Herrera,2.7501603835929242e-05
EQEGUVwxaiI,OUR FIRST IMPRESSIONS,2,1.8088577,-1.7059925,65838,4927,617,The Juicy Vlog,0.00019001108104823843
U5tOuCwgBpw,MAKING OUR OWN JAMB DOOR,2,2.1027708,-1.0227848,4071,357,30,The Garcia Family,0.00011000641534371697
gomF10frVJg,MY FILIPINA WIFE ANOTHER HIDDEN TALENT PART 86,2,1.9820076,-1.4218695,6258,466,89,The Garcia Family,0.00011000641534371697
TFEIZ4drK-k,PHILIPPINES VLOG BACKSTAGE,2,1.4982102,-1.510726,83407,2883,429,Cowsep,0.0020901218915306227
tlGCPRGJ4yo,SWIMMING WITH SHARKS,2,1.8778436,-0.6992046,498,34,35,Cherry and Trevor,0.0013934145943537484
5gwTgaGCyYE,WHAT WE REALLY THINK OF MANILA,2,2.16629,-1.4891744,324727,8735,1170,The Juicy Vlog,0.00019001108104823843
WJSH3isKuoA,KAKAI BAUTISTA MUSICAL MEDLEY,2,1.369045,-0.7650023,47499,1997,80,Waleska Herrera,2.7501603835929242e-05
IhnioRvjlAU,TYPHOON,2,1.4407549,-2.2769556,9143,49,13,Luke's HomeTube,0.0010450609457653113
XAWlVODAJ5s,WE WIN AS ONE,2,2.0300345,-1.5569129,33908,3285,599,Making it happen Vlog,0.0020901218915306227
JNUQ72ZHlZs,MOIRA DELA TORRE PAUBAYA BEHIND THE SCENE,2,1.9641758,-1.940948,4186,133,5,켈리벨스Kellybells,0.0005225304728826557
j2YWXAqzmX4,BEEF KARE KARE,2,1.6012367,-0.63722426,1173,144,54,Pinoy Planet,4.644715314512495e-05
e2W9UaVhsX0,THANK YOU PHILIPPINES,2,1.7630048,-1.921305,16663,2452,825,Proudly Nomadic,0.0002985888416472318
BppgvPJZMlA,I MOVED TO BGC,2,1.6472362,-0.27365085,35634,2395,238,Ken Abroad,0.00015482384381708316
A-qi6EZGJgM,DON'T DO THESE X IN SLOVAKIA,2,2.0293047,-0.33209327,87028,3421,1299,Chasing Kimberly,0.0005225304728826557
2qqc_Mx3zuI,FILIPINO SNACKS,2,1.7092092,0.06533203,1576,22,0,Look Who's Blogging,0.0010450609457653113
evTFGDVlQ4s,TEXT TO 4,2,1.3237988,-0.93477917,1083821,27519,2222,Xiaomanyc 小马在纽约,0.00027868291887074966
MitgWktj-BY,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES PART 233,2,1.7976514,-0.93180937,5919,318,23,The Garcia Family,0.00011000641534371697
0e2__WsRZdg,26 MILLION VIEWS YO! VIRAL FILIPINO SINGERS,2,1.6607767,-1.4843211,159732,3519,80,Waleska Herrera,2.7501603835929242e-05
sOzt7izjONc,NERVOUS INTERVIEW,2,1.5928261,-0.70659053,338437,9489,1744,MomDuty,0.0010450609457653113
r44uV9wRSK8,MODERN MANILA,2,1.8198483,-1.5438815,73641,2880,179,Bags Packed Family,0.00046447153145124943
SaMR6tkhh_M,KOREANS Try FILIPINO FOOD,2,1.5395455,-1.6455332,194879,5681,438,K-Pop Vocal Coach,0.0010450609457653113
ejnZYVzPPLw,LEGAL CAPACITY TO GET MARRIED IN THE PHILIPPINES FOR FOREIGNERS,2,2.2380383,-1.770865,4374,79,137,Mary In India,0.0013934145943537484
nYMpN3oOhuM,SINGING BATTLE COMEDIAN VS SINGER,2,1.276321,-1.4661354,232604,5935,193,Waleska Herrera,2.7501603835929242e-05
y7DQc6s7LwA,FIRST TIME MANILA,2,1.9281534,-2.6363392,55410,2024,788,Two Broskis,0.00046447153145124943
fLuv234IqaI,FILIPINO FOOD,2,1.4567041,-1.5616366,4388,59,4,UPBeaconVideo,0.0020901218915306227
ufL2Oj1EtxA,BOODLE FIGHT IN MACAO,2,2.0013077,-1.8836251,1522,22,13,The Porkchop Bun,0.0013934145943537484
AUvVSN8YWZs,FILIPINO FRIEND,2,1.5226486,-1.7606084,182015,9030,274,TriFate Geo,8.19655643737499e-05
CBmNk9pSsy4,THE ROAD TO MD TIMELINE TO BECOME A DOCTOR For Pinoys,2,1.0893941,0.18532625,431500,21632,1342,DoktAURA,0.0020901218915306227
LCpmr8NTkzQ,my Stay at CRIMSON BORACAY,2,0.88692224,-0.8726807,66268,332,34,EXCLUSIVE TRAVEL REVIEWS,0.0013934145943537484
Al7xFwszHQM,9 THINGS WE DIE FOR.,2,2.269053,0.115181275,198849,6689,733,Divert Living,0.00046447153145124943
P-I4Bay5SXo,HISTORY OF THE PHILIPPINES,2,1.801341,-2.1709242,7861219,109835,12007,Knowledgia,0.0013934145943537484
fTdNG9dhoBY,SICK IN THE PHILIPPINES? HOSPITAL EXPERIENCE,2,1.5132192,-1.0819484,39413,2220,316,Flying Kell,0.0003215572140816343
gJ5DDXZtJbE,JASON DY TIKTOK RIFF CHALLENGE,2,1.8882962,-1.9327679,42373,1691,37,Waleska Herrera,2.7501603835929242e-05
BKKZBeRVSfw,FILIPINO DANCE TIKTOKS 59 MILLION VIEWS,2,1.0240725,-1.3249159,179304,6673,197,Waleska Herrera,2.7501603835929242e-05
OPhlVS1igFI,INSIDE OF A FILIPINO MALL,2,1.3750972,-1.1447817,317452,8571,752,World Nomac,0.00026126523644132783
ZxL58tCcTOQ,REACT GREAT VOICE! BEAUTY AND THE BEAST,2,1.5642295,-0.096595675,39840,1746,55,Reação Imediata,0.00027868291887074966
xY6FZioxlgw,MALAYSIA WARNS PHILIPPINES,2,1.2255625,-1.525467,2016997,33901,9928,China Uncensored,0.0005971776832944636
KelcDGzQRKg,MY MORNING WALK IN THE PHILIPPINES LOCAL MARKET TOUR,2,2.0499873,-1.371358,11421,386,103,The Philippines Project,0.0006967072971768742
VX3AgEC1JJ0,THIS IS BORACAY,2,1.9312587,-0.40163866,222398,5773,422,World Nomac,0.00026126523644132783
M9tx5tggT-k,BINONDO,2,0.8994534,-1.1461129,3056,244,74,Romanians On The Road,0.0010450609457653113
tSZk3cPWbTA,THIS WAS UNEXPECTED,2,2.0113685,-0.5582238,443302,10431,2582,AmysCrypt,0.0005971776832944636
R8-LyHgcl5I,BORACAY BIGGEST FEAR,2,1.407994,-1.7058755,126042,8151,1077,josie lifts things,0.0003215572140816343
12cGM8Quszs,I ALMOST CRIED! WHEN FOREIGNERS INSULT FILIPINOS,2,1.9331764,-0.5328392,144723,5805,170,Music Game News,0.00011000641534371697
FAHL0cT3GjQ,30th SEA GAMES REPLAY OPENING CEREMON,2,1.8853884,-2.1374598,121554,4337,310,The Commodity,8.038930352040857e-05
OGYASOBiU_E,LAST NAMES AND HOW TO PRONOUNCE MINE,2,1.7847763,-1.2802502,12541520,422366,115113,Domics,0.0013934145943537484
EmPlp6ddNeU,I am a student again ? INTERNATIONAL APPLICATION ADMISSION APPROVED,2,0.9588277,-1.0889183,3332,154,51,ItsNomadTrinidad,0.0005971776832944636
