Video ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
osx-utF-jJA,TRIBAL HOUSE,,,,,,,,,,,,,,,,,
2kk1AjUTMKI,PHILIPPINE,DOGGY,HAVEN,,,,,,,,,,,,,,,
BICAgCoPMtQ,O-MORI-G,,,,,,,,,,,,,,,,,
zyRH0wZ83Ig,-,,,,,,,,,,,,,,,,,
c-qb_XiEtKo,KZ TANDINGAN,ROLLING IN,THE DEEP,THE SINGER,REACTION,,,,,,,,,,,,,
q2_9iNLb_Bs,The Philippines,Season 2,,,,,,,,,,,,,,,,
aF8UI2_VBsw,-,,,,,,,,,,,,,,,,,
iOwbUK5Udrk,FOREIGNERS FIRST,NEW YEARS EVE,IN MANILA,,,,,,,,,,,,,,,
0NNToG_7RWY,What is in this?,,,,,,,,,,,,,,,,,
-9AnHP7fGng,WHAT A,VOICE!,,,,,,,,,,,,,,,,
q58k4WE_1bg,-,,,,,,,,,,,,,,,,,
ZVlfhJVvjd8,INMATES,DANCING,,,,,,,,,,,,,,,,
2ut6U76dAG4,BE QUIET!!,,,,,,,,,,,,,,,,,
tavAZ2raoaE,WHY SO,MUCH,HATE?!,,,,,,,,,,,,,,,
w_nNDS5Amn0,PHILIPPINES VLOG 12,MEET AND GREET,,,,,,,,,,,,,,,,
pfqNfj-MZIA,I.M,FLY WITH ME,,,,,,,,,,,,,,,,
p_RgUOmRJbA,KZ TANDINGAN,"""TWO LESS LONELY PEOPLE IN THE WORLD""",,,,,,,,,,,,,,,,
VtYWavLoZyI,MASSIVE!,INDONESIANS REACT TO,MOIRA DELA TORRE - MALAYA (WISH BUS),,,,,,,,,,,,,,,
VoKr9eF1WxI,TALENTED!,,,,,,,,,,,,,,,,,
sWhcVM43pvY,ARNEL PINEDA,MORISSETTE AMON,I FINALLY FOUND,SOMEONE,REACTION,,,,,,,,,,,,,
kVZXeEPl7gc,THE FEELS!,REACTION,,,,,,,,,,,,,,,,
Rmgwjy1paHM,LOONA,BUTTERFLY,,,,,,,,,,,,,,,,
zrV0FCbv0WM,WE ARE,KZ TANDINGAN,NEW FANS!,,,,,,,,,,,,,,,
P2f-Z-Rzlto,EASY LIEMPO INIHAW,,,,,,,,,,,,,,,,,
UZ-fQDr0O8I,TOP 20,TOP 10,HEADSHOTS,,,,,,,,,,,,,,,
zdjQLwp0tKs,PHILIPPINES VLOG 02,- ARRIVING IN MANILA -,,,,,,,,,,,,,,,,
L-M-drxABR8,Korean Brothers,taste Filipino food at,"""Flipino Restaurant""",,,,,,,,,,,,,,,
hDnhtyhfB78,MICHAEL,PANGILINAN,YOUR LOVE,REACTION PT. 1,,,,,,,,,,,,,,
GHOvkngfvM4,PHILIPPINES,Evangelisation anniversary,,,,,,,,,,,,,,,,
ak0UCdbxxwM,DOMICS,LAST NAMES,REACTION,,,,,,,,,,,,,,,
S3wCUxOg3Jg,MEET,&,GREET!!!,,,,,,,,,,,,,,,
R75vtXPM_f8,MACKIE EMPUERTO,AND I AM,TELLING YOU,REACTION,,,,,,,,,,,,,,
3pYncauIZ04,-,,,,,,,,,,,,,,,,,
YY8i8IHI9VA,SAN ANTONIO,,,,,,,,,,,,,,,,,
1li1KZjdoJ4,INDONESIANS REACT TO,JAMES REID & NADINE LUSTRE - HANAP HANAP,,,,,,,,,,,,,,,,
ZFTiAT3Bqo0,@HotttSamn,@HugKnuckles,,,,,,,,,,,,,,,,
eZcP4R891Zo,8 DAYS IN THE PHILIPPINES,in 8 minutes,REACTION,,,,,,,,,,,,,,,
8pPfRksmgUI,EATING RAW SEA URCHIN,PHILIPPINES,,,,,,,,,,,,,,,,
HGkmphpe8uM,Trying:,Milk Soda,& Others,,,,,,,,,,,,,,,
SBt2G8PDpGM,Khel Pangilinan,South Border,,,,,,,,,,,,,,,,
LRI3bk9tYHE,AWESOME!,,,,,,,,,,,,,,,,,
0UN-0TQnN3c,WHOAAAA!!,PHANTOM OF THE,OPERA,,,,,,,,,,,,,,,
RDREmiYYJiY,PHILIPPINES VLOG 17,~ GIFT UNWRAPPING ~,,,,,,,,,,,,,,,,
2cpYe_9vJbc,PHILIPPINES VLOG 05,"FILIPINO FOOD, BEER & TOWELS",,,,,,,,,,,,,,,,
z8lg1SQY5xk,CHUNGHA,ROLLER COASTER,,,,,,,,,,,,,,,,
DER85APkZhc,-,,,,,,,,,,,,,,,,,
SjmXYUHEoQU,PACIFIC,RIM,VIDEO,,,,,,,,,,,,,,,
-Y9nx4uedxY,INSIDE STORY,,,,,,,,,,,,,,,,,
X0eRtHMS5tI,MOVING,MESSAGE,FROM,DAUGHTER,,,,,,,,,,,,,,
CSzzvrt_5tM,-,,,,,,,,,,,,,,,,,
FqyXBTLOeRI,ALJAZEERA,,,,,,,,,,,,,,,,,
pewMESrly-o,SINANTOMAS,,,,,,,,,,,,,,,,,
vL2_cS0zAVU,A GROUPE OF,GOOD SINGERS,,,,,,,,,,,,,,,,
K3le2kOi3Uc,COME,WHAT MAY,,,,,,,,,,,,,,,,
AF-b-NaeJgE,-,,,,,,,,,,,,,,,,,
4j46tCuU4vM,2018,Q. & A,,,,,,,,,,,,,,,,
XCTITuBwsu8,18 LANGUAGES!,WORLD RECORD?,,,,,,,,,,,,,,,,
Zir80vsdQUc,RUN GUYS!!!,,,,,,,,,,,,,,,,,
IDgCTvkPjx8,Wish™,107.5,,,,,,,,,,,,,,,,
_Ow7yGR-ySo,3 KOREANS SALITA,NG TAGALOG,,,,,,,,,,,,,,,,
Ca4xzCaIuTk,-,,,,,,,,,,,,,,,,,
1pMy5cebiRU,Mga lasing na!,,,,,,,,,,,,,,,,,
xbrFD3TcTpA,NEW CRUSHIE!!!,,,,,,,,,,,,,,,,,
MY0uhQPcRi8,ALJAZEERA,,,,,,,,,,,,,,,,,
fihPcrzVnCY,It's the end...,,,,,,,,,,,,,,,,,
EZ0X643ZK1I,-,,,,,,,,,,,,,,,,,
YMMaPzMN0Uk,FILIPINO ALCOHOL,IT'S TOO STRONG!,,,,,,,,,,,,,,,,
dCCHg6HNWjY,Los Angeles Magazine,November 2016,HALO-,HALO REMIX,L.A. Rose Cafe,THE BEST IN LOS AN LES,,,,,,,,,,,,
lk1gjDUnzT8,CELESTE CORTESI,PASAY,,,,,,,,,,,,,,,,
yCNGeMp5Zes,DID SOMEONE SAY...,TEQUILA?,,,,,,,,,,,,,,,,
kFFsm7Wq5kA,WHAT'S FOR,Noche Buena?,CRISPY,PATA,,,,,,,,,,,,,,
e_MkTkoS4sM,PHILIPPINES VLOG 08,"RIZAL PARK, MANILA",,,,,,,,,,,,,,,,
XSimxatHMsY,MORE VIRAL FILIPINO KIDS,,,,,,,,,,,,,,,,,
NLq4Ng3O7zw,PACIFIC,RIM,VIDEO,,,,,,,,,,,,,,,
eoRwejZc3K8,Panlasang Pinoy,,,,,,,,,,,,,,,,,
zwVb-FhZAY4,-,,,,,,,,,,,,,,,,,
IlE8qPRDuug,KENNY,CANEDO,,,,,,,,,,,,,,,,
g-wCvd3vTMo,MUST SEE!,OMG!,OMG!,,,,,,,,,,,,,,,
ufPiGudO8eM,WOW!!!,,,,,,,,,,,,,,,,,
GrE0O8160vQ,PHILIPPINES VLOG 01,~ PREPARATION PART 1 ~,,,,,,,,,,,,,,,,
g4YVl7iyPP8,ATAT,REACTION,,,,,,,,,,,,,,,,
Rn41p4R6_ng,2017,,,,,,,,,,,,,,,,,
7XTfubpo5Yo,PINOY STYLE,CHICKEN CURRY,,,,,,,,,,,,,,,,
PudAMAMBp9w,-,,,,,,,,,,,,,,,,,
Yt2t590RDlg,FILIPINO SLANG,,,,,,,,,,,,,,,,,
656Z4AG4FMg,ALL-STAR TEAM!?!,OMG,YES,,,,,,,,,,,,,,,
5fOTfDE1zG4,-,,,,,,,,,,,,,,,,,
4lP0sAFzoB0,MISS JONA,CAN BE AN,INTERNATIONAL SINGER,,,,,,,,,,,,,,,
poppJvTvTyc,INFINITY,"ANGELINE, KYLA & MORISSETTE",,,,,,,,,,,,,,,,
ddzyylp0WXA,SCARY,FLAT TIRE,EXPERIENCE,IN PHILIPPINES,,,,,,,,,,,,,,
aLs95fNKAr4,Contact Jodalyn@ymail.com,,,,,,,,,,,,,,,,,
cHq14kFJLXU,"JAYA, JAY R, JASON DY",OFFICIALLY MISSING YOU,REACTION,,,,,,,,,,,,,,,
mfWyWHZoPRg,March of the Valiant,EP. 2,The sacrifice that they made,,,,,,,,,,,,,,,
7Ebi_4WghzE,PHILIPPINES VLOG 20,UNIVERSITY OF THE PHILIPPINES,,,,,,,,,,,,,,,,
TqFKKHQfdCc,Wish,107.5,,,,,,,,,,,,,,,,
ySAKr4iPUDU,PHILIPPINE COMPANY,TACKLES PLASTIC WASTE,,,,,,,,,,,,,,,,
CT_xbqulfdI,DISCOVERY!,,,,,,,,,,,,,,,,,
j2sQZ-Yf34I,Q&A + MORE!,"1,000",SUBSCRIBERS!,,,,,,,,,,,,,,,
UeKyqJT1SLg,ALJAZEERA,,,,,,,,,,,,,,,,,
6sWZMeb2v4Y,ROSE MARIE VELASQUEZ,"28 ani, SOLIST VOCAL",,,,,,,,,,,,,,,,
uoDwu_ffpAE,MACKIE MENTIONED,HIS PUBERTY,,,,,,,,,,,,,,,,
BIarUjm4U-0,Panlasang Pinoy,,,,,,,,,,,,,,,,,
WBh3PqOMqwk,PHILIPPINES VLOG 09,MEETING KATRINA VELARDE,,,,,,,,,,,,,,,,
hsIYutFSE_M,OMG!,GARYBEE!!!,REACTION,,,,,,,,,,,,,,,
_bZPwNn6qe8,MY IRISH BROTHER,,,,,,,,,,,,,,,,,
TtsZlftn3GE,-,,,,,,,,,,,,,,,,,
S6c2wgnqZW8,GLOWING REVIEWS!,,,,,,,,,,,,,,,,,
xN7A5QtgQE8,GINISANG TOGUE,,,,,,,,,,,,,,,,,
f8VgsfTRVZg,-,,,,,,,,,,,,,,,,,
XCL_Ji0SNgc,DISSING REACTORS?!,,,,,,,,,,,,,,,,,
f3GEYcezSCw,Filipino Martial Arts,Knife Reversal,,,,,,,,,,,,,,,,
WhwHEV7FFXI,MARIA LAROCO,POWER OF LOVE,,,,,,,,,,,,,,,,
CXRr3bcO7WA,THE NATURAL,WOMAN CAME OUT IN STYLE!,,,,,,,,,,,,,,,,
QDMcVN2DQTY,EUMEE,,,,,,,,,,,,,,,,,
DVVdQSiJX6g,X-RAY TIME,,,,,,,,,,,,,,,,,
LcMzxK4wipo,Don't,Be A,Criminal,,,,,,,,,,,,,,,
KiGludLCcAc,-,,,,,,,,,,,,,,,,,
KIO4qyxS9qI,BAHAY NI,TATAY DIGONG,"Eden, Malagos, Phil Eagle, Jacks Ridge",,,,,,,,,,,,,,,
i8UGkihV58s,PHILIPPINE COURT,MYANMAR WAR CRIMES,,,,,,,,,,,,,,,,
1BNP-4VTDo8,-,,,,,,,,,,,,,,,,,
p7YMPMxteDU,PHILIPPINES,Reopening plan on hold,,,,,,,,,,,,,,,,
-lJCXAlZAe0,INDONESIANS REACT TO,THE VOICE TEENS PHILIPPINES BATTLE ROUND,ANDREA VS. EMARJHUN - HALLELUJAH,,,,,,,,,,,,,,,
sphIIsNA2EY,KATRINA VELARDE,1 GIRL 29 VOICES,,,,,,,,,,,,,,,,
Nw9q3sK_szM,FOLLOW ME @IAMSYMPHONY,ALWAYS AMAZES ME,,,,,,,,,,,,,,,,
_oTrD1-p1Tw,FINALLY WE WATCH IT!!,FINALLY!!,INDONESIANS REACT TO,SARAH GERONIMO - TALA,,,,,,,,,,,,,,
GqDVqfB5QrM,MOIRA + KEIKO,,,,,,,,,,,,,,,,,
wc8MYxeiKso,PHILIPPINES VLOG II,- KAWASAN CANYONEERING -,,,,,,,,,,,,,,,,
7EJxqEfLa-A,FINALLY FOUND SOMEONE,WHO IS THIS POWER COUPLE?!,,,,,,,,,,,,,,,,
apUdzXjp7SQ,CUTE,LITTLE,HOUSE,,,,,,,,,,,,,,,
j3YqeT1NXzE,I'M LATE,DADDY,,,,,,,,,,,,,,,,
F8ymja-HGvk,PHILIPPINES VLOG 06,,"KZ TANDINGAN, KYLA, JAY R & MORE",,,,,,,,,,,,,,,
ks84pus_Xvk,MR WHIPPY TRIES,FILIPINO FOOD,,,,,,,,,,,,,,,,
82bMcPR1cOI,TIM KENNEDY vs GN,SHOCK KNIFE FIGHT,BREAKDOWN,,,,,,,,,,,,,,,
vZv4qCr2MFc,TRYING,DURIAN,FOR THE 1ST TIME,,,,,,,,,,,,,,,
HHhmO7jtuWU,BANGUS,SISIG,,,,,,,,,,,,,,,,
kfVaG74e1Sk,WHALE,SHARK,,,,,,,,,,,,,,,,
sl0GWG5yny0,LANCE REALLY STOOD OUT!,,,,,,,,,,,,,,,,,
UKcRYiALpvs,MANULIFE PHILIPPINES,COMMERCIAL,,,,,,,,,,,,,,,,
XmG7njZNnS4,BINGLE,BANGLE,,,,,,,,,,,,,,,,
Bh56fa71kZQ,GREEN,,,,,,,,,,,,,,,,,
6xJUX88ZbfQ,BREEZE PHILIPPINES,THE GOOD EXPERIMENT,,,,,,,,,,,,,,,,
PTJ1oIKd-5g,WHERE U,BEEN BRO!?,,,,,,,,,,,,,,,,
1SPiVRRk_Ho,-,,,,,,,,,,,,,,,,,
5XVWLIKIZk4,Wish,107.5,,,,,,,,,,,,,,,,
XJ7CE0s2d90,KATRINA VELARDE,IMPERSONATING SINGERS,PART 3,REACTION,,,,,,,,,,,,,,
eJukunJZDU8,FILIPINO BBQ MASTER,,,,,,,,,,,,,,,,,
yI4TLKnQOpY,70TH MISS UNIVERSE,,,,,,,,,,,,,,,,,
9AYywOvLYb0,CRISPY PATA >>> CHICKEN,,,,,,,,,,,,,,,,,
qU03wrxbed4,They're Lying to you,FOREIGNERS,BEWARE!,,,,,,,,,,,,,,,
ZqiP-VSDuvU,KOREANS REACT,GOT TO BELIEVE,,,,,,,,,,,,,,,,
l9UlnZaDsvI,REACTION!!!!!!!,,,,,,,,,,,,,,,,,
i85qlXOTMYk,UBE HALAYA,,,,,,,,,,,,,,,,,
pwv65BMFGl4,DISAPPOINTING,,,,,,,,,,,,,,,,,
H6iGLlptPpw,SELLING,Our,HOUSE,,Might have an,offer...,,,,,,,,,,,,
uSlffXdR_9k,WOW!,REACTION,,,,,,,,,,,,,,,,
nF9nuPDpw_0,BOHOL,,,,,,,,,,,,,,,,,
j3Y5XK7jJjk,OUR KPOP PRINCESS!,REACTION,,,,,,,,,,,,,,,,
anowH9Urdog,-,,,,,,,,,,,,,,,,,
gIiIoXT5trs,IT WAS,ALRIGHT,,,,,,,,,,,,,,,,
Y2d57t47WFg,PHILIPPINES VLOG 19,MEETING SHEENA BELARMINO,,,,,,,,,,,,,,,,
BYou-_SdroY,@HottSamn,@HugKnuckles,,,,,,,,,,,,,,,,
QKTGbpxUjno,VIRAL!,REACTION,,,,,,,,,,,,,,,,
hxM0yNOnOPQ,TRY NOT TO CRY !!,I can't!!!,,,,,,,,,,,,,,,,
Nd7SFkREd8k,DI NAKO,MAG PA,SWAB,PinoyFunny,MY FACE SPEAKS,FOR ITSELF,,,,,,,,,,,,
OuEhetTxH6c,NO,BAKE,COOKIES!,,,,,,,,,,,,,,,
hofDwVkJfT0,FLYING DRAGON PUNCH!,,,,,,,,,,,,,,,,,
eyJHphFofjI,Ovaltine,Potchi,Strawberry Cream,KNICK KNACKS,Orange,Hansei,HELLO PANDA,FITA Crackers,HELLO PANDA,BUTTER COCONUT bites,JOLLY,NIPS Chocolate,,,,,,
2cYibcf4GH8,THE,PHILIPPINES,,,,,,,,,,,,,,,,
wHRBlfLrsA0,JOSEPHYN!?,,,,,,,,,,,,,,,,,
GbOL9vqk2wg,I LOVE HIM,,,,,,,,,,,,,,,,,
Z3laA-VUXyY,LÉA,SALONGA,I DREAM,A DREAM,VS,REACTION,PT. 1,,,,,,,,,,,
FAdLpCV4U4s,SHARON CUNETA & REGINE VELASQUEZ,,SO SWEET!,,,,,,,,,,,,,,,
r5Ep8vTgHbo,Denny's,,,,,,,,,,,,,,,,,
7LGKv4A_mx4,FRANCIS AGLABTIN,YOU'LL NEVER WALK ALONE,REACTION,,,,,,,,,,,,,,,
ZplV4yu6O2s,MOIRA TORETE,,,,,,,,,,,,,,,,,
mrCJ4PQ-5A8,-,,,,,,,,,,,,,,,,,
RXo1P47Lrf8,VERY STRONG CONTESTANT,,,,,,,,,,,,,,,,,
fBg1h-rnpIw,MAAGANG PAMASKO,BAGAY BAH?!,EXCITED!,,,,,,,,,,,,,,,
CvcYgb69SaY,Here you go son eat this,,,,,,,,,,,,,,,,,
h9FLZWWDO1M,THIS IS,THE PHILIPPINES... SOON,,,,,,,,,,,,,,,,
7T2pjvK_SDI,FUNNIEST PHILIPPINE,COMMERCIALS,,,,,,,,,,,,,,,,
sryYoYt6W8Q,MORISSETTE,,,,,,,,,,,,,,,,,
-ZbKRdpQpLg,OMG!,SO FUNNY!!,REACTION,,,,,,,,,,,,,,,
MPPdRfsGDfg,WHEN THE SONG TRIGGERS A MEMORY FROM THE PAST.....,,,,,,,,,,,,,,,,,
CZJDYpn-htg,-,,,,,,,,,,,,,,,,,
ixfIOIftdk4,Does Carabao Taste Good?,,,,,,,,,,,,,,,,,
NnhXmt5RBTU,ALJAZEERA,,,,,,,,,,,,,,,,,
sp5CpRQo8Pw,POLVORON WHISTLE,CHALLANGE!!!,,,,,,,,,,,,,,,,
bFEeP4DrbLc,TIME,,,,,,,,,,,,,,,,,
7Ism_fgcFxo,PINOY STYLE BAKED MACARONI,,,,,,,,,,,,,,,,,
CUTOxy-ibU8,$20 BURGER,,,,,,,,,,,,,,,,,
waYJhHWj3iA,INDONESIANS REACT TO,"DUA LIPA PERFORMS ""BLOW YOUR MIND"" ON WISH 107.5 BUS",,,,,,,,,,,,,,,,
D3wv2asOl1g,CHARICE PEMPENGCO,AND I AM,TELLING YOU,REACTION,,,,,,,,,,,,,,
I690Z2WXlRo,TOP 13,KILIG!,REACTION,,,,,,,,,,,,,,,
LFxLUVt1K_g,THE GORGEOUS ISLANDS OF DAVAO,,,,,,,,,,,,,,,,,
2EuPeWRBbss,-,,,,,,,,,,,,,,,,,
nWub1_961b0,INDONESIANS REACT TO,DARREN ESPANTO,PERFORMS 'ALL I ASK' LIVE,,,,,,,,,,,,,,,
MNCsbfjPc68,STICH BECOMING,PESCETARIAN.,,,,,,,,,,,,,,,,
MYHOPNHCwyE,BILLIE EILISH,+ LORE,= ANGIE KRISTINE,,,,,,,,,,,,,,,
e4RdU7bPHJE,PHILIPPINES VLOG 03,KARAOKE WITH MOWIENATICS,& RED HORSE,,,,,,,,,,,,,,,
_de3ttj2ai4,-,,,,,,,,,,,,,,,,,
5rlioZwzOoE,-,,,,,,,,,,,,,,,,,
cb4-sltl1-I,WOW!!!!,SUPER BIG,SURPRISE!!!!!!,,,,,,,,,,,,,,,
62cY4Ow_qRk,STAR IN,THE MAKING!,REACTION,,,,,,,,,,,,,,,
DUf-cjAt3vI,FLOW IS,CRAZY!!!,,,,,,,,,,,,,,,,
8cfweBgx41U,Hospitals,In:,My,Story!!,,,,,,,,,,,,,,
_usRIH-5sew,Who's The Better Singer ???,,,,,,,,,,,,,,,,,
ijQREsw3ZQw,-,,,,,,,,,,,,,,,,,
E8QaPTN5uzM,OMG!!!!!,,,,,,,,,,,,,,,,,
hmX-_gQPlLA,DARREN ESPANTO,DESPACITO REMIX,,,,,,,,,,,,,,,,
KZiETX7u3qg,Honest Reaction!,,,,,,,,,,,,,,,,,
d1Ac7qQsFMI,WHERE DID SHE,COME FROM?!,,,,,,,,,,,,,,,,
NTAnGrxuP0g,VOL 25,12.6M VIEWS!,,,,,,,,,,,,,,,,
KUwlIGAdyfU,-,,,,,,,,,,,,,,,,,
sv6fOCghaqE,EPIC,ÉPISODE!,,,,,,,,,,,,,,,,
1WS4BiqyZCU,I feel so awkward,,,,,,,,,,,,,,,,,
EjhY-9GfWuo,ALREADY TOP 5?!,,,,,,,,,,,,,,,,,
3d8oFucVz4g,THE 100 MOST BEAUTIFUL FACES OF 2016,,,,,,,,,,,,,,,,,
1vkmF9Y2d-E,Peach Mango Pie,,,,,,,,,,,,,,,,,
41tjmJkpIrU,MISS UNIVERSE,CONFIDENTLY BEAUTIFUL,,,,,,,,,,,,,,,,
hMM8ZOoJZrg,TAGALOG,CHALLENGE,,,,,,,,,,,,,,,,
rF32p4fgzgI,WE SLEPT HERE!,,,,,,,,,,,,,,,,,
ngqsKTbxzt4,LMAO!,BBLENG,YEAÀAAAAAAA,,,,,,,,,,,,,,,
Zzq2b4iQBKs,Wish<sup>™</sup>,107.5,,,,,,,,,,,,,,,,
bKEcNco935s,FIRST TIME,HEARING HER,,REACTION,,,,,,,,,,,,,,
Pkwf3okyjIY,START HERE,THE RACE TO REPLACE,DUTERTE,,,,,,,,,,,,,,,
i95Km-H6KZY,FAMILY LODGING,,,,,,,,,,,,,,,,,
HU7emQc9hd8,Oishi,Prawn,Crackers,Sweet,BOY,AWANG,CHACORN,CHICHARRON,ni,Mang,Juan,Bread,Pan,Yummy Flakes,Shrimp Flavor,REGENT,Snacku,RICE CRACKERS
Zbuz1HSivMw,WILL HE FIND,THE NEXT SUPERSTAR?,,,,,,,,,,,,,,,,
-gt1XdBwTvk,HE'S SO CUTE AHH!!,,,,,,,,,,,,,,,,,
7b7gRb_CExc,CANDY MUKBANG!!,,,,,,,,,,,,,,,,,
H8rbj6ROmHs,LOONA/Yves,NEW,,,,,,,,,,,,,,,,
wC6KOciADP0,-,,,,,,,,,,,,,,,,,
LJe5BW5GL74,-,,,,,,,,,,,,,,,,,
h74m7nB1GO4,FISH,SARCIA DO,,,,,,,,,,,,,,,,
_k_OowfbiRI,TOUCHING!,REACTION,,,,,,,,,,,,,,,,
T5dMinwE5Dk,BREAKING,MILITARY PLANE CRASH,C-130 Hercules crashes in Sulu,,,,,,,,,,,,,,,
mTCgnJCyz2Q,JOLLIBEE,FILIPINO FAST FOOD,,,,,,,,,,,,,,,,
d0gSjBSuXak,RED HORSE,BEER,EXTRA STRONG,,,,,,,,,,,,,,,
6H-kftTwyk4,-,,,,,,,,,,,,,,,,,
4OBHpz3tTTk,WHY I MOVED TO,"MONTREAL, QUEBEC",,,,,,,,,,,,,,,,
7B3W6Tq54MU,Panlasang Pinoy,,,,,,,,,,,,,,,,,
hWCnB8IedVY,THEY GO,SO HARD!,REACTION,,,,,,,,,,,,,,,
dzB2_5j_7h0,NEW MOVIE ABOUT,THE MARCOSES!,,,,,,,,,,,,,,,,
Rzt5PIo9jDk,THAANTHONYSHOW,THAANTHONYSHOW,THA_ANTHONY_SHOW,,,,,,,,,,,,,,,
p_hTUfozSbc,-,,,,,,,,,,,,,,,,,
aT6mFhoZS4E,INDONESIANS REACT TO,K BROSAS,COVERS 'MILLION YEARS AGO',ON WISH 107.5 BUS,,,,,,,,,,,,,,
Tx2XKq0vL4U,@HOTTSAMN,@HUGKNUCKLES,,,,,,,,,,,,,,,,
ZGW3TZfKdB0,NADINE LUSTRE!,IG RAID!,,,,,,,,,,,,,,,,
6eFZSokAIP8,9MUSES - LOVE CITY,AND,LOONA/CHOERRY,Love Cherry Motion,,,,,,,,,,,,,,
7Wp-L1pvGSM,HOW TO MEET,BEAUTIFUL,GIRLS,IN THE,PHILIPPINES,,,,,,,,,,,,,
iYQ6rh7JAvQ,KFC FIRST FILIPINO COLONEL,,,,,,,,,,,,,,,,,
DPJWngcP0pE,Tasting Halo halo,,,,,,,,,,,,,,,,,
0GZvoZUpQrc,PHILIPPINES REMOVES,CHINESE 'FLOATING BARRIER',,,,,,,,,,,,,,,,
CdWigDCFkhI,KOREANS REACT,DINGO BREAKUP,,,,,,,,,,,,,,,,
A6JjAVj92GE,Regine Velasquez,Dan Evans,,,,,,,,,,,,,,,,
lAMO3loSfQs,SEAFOOD,STUFFED,LECHON!,,,,,,,,,,,,,,,
VWcnjguKMeY,-,,,,,,,,,,,,,,,,,
8EsWbZAfgPI,PHILIPPINES VLOG,~ PREPARATION PART 2 ~,,,,,,,,,,,,,,,,
cYWfsTwTHN8,FILIPINO NURSES:,FRONTLINERS OF US COVID RESPONSE,,,,,,,,,,,,,,,,
sQQOsb5O5D0,The Battle of Yuldong,,,,,,,,,,,,,,,,,
MPunUmKEyHw,he that slaughter of a cat or succeed,Yolo,,,,,,,,,,,,,,,,
pcMtoLkyq_A,TONI GONZAGA,,,,,,,,,,,,,,,,,
ucAxMbBZlyg,-,,,,,,,,,,,,,,,,,
VhMw3FMJZt0,Justice for,Kian!,Stop the Killings,,,,,,,,,,,,,,,
L0kB2UgG7rM,-,,,,,,,,,,,,,,,,,
GSODQlyKFSo,-,,,,,,,,,,,,,,,,,
33Q14vlsZqo,Courtesy of,NET.,,,,,,,,,,,,,,,,
KetxIcAF_0k,I WILL BE STAYING IN,,,,,,,,,,,,,,,,,
WlMMfVd9h4E,KATRINA VELARDE DANGEROUSLY IN LOVE REACTION PT. 1,,,,,,,,,,,,,,,,,
JbRTXTHPPSk,?? ??,,,,,,,,,,,,,,,,,
0KU2pyinDYc,FIRST DATE,#CREATENEXTRACTIONS,,,,,,,,,,,,,,,,
NlIm2wakUN4,COOL!,,,,,,,,,,,,,,,,,
gqElSdaKQTM,A Brief History,,,,,,,,,,,,,,,,,
h5HvB2tun4Y,HINDI,MAGETS?,LOL,,,,,,,,,,,,,,,
oLgQCcW8MwE,BALIWAG,LECHON MANOK ATBP.,Bounty,Fresh,Chicken,Chooks-to-Go,Masarap Kahit Walang Sauce,,,,,,,,,,,
g2_na1p0d8s,ANGELICA HALE,CLARITY,AGT17,REACTION,,,,,,,,,,,,,,
8HWSQ6sU7ZE,SO...,this happened,,,,,,,,,,,,,,,,
8JjEz0Tw9uA,-,,,,,,,,,,,,,,,,,
2s9FCoxOsh0,JUST,LOVE,NGAYONG,CHRISTMAS,IMPRESSION,,,,,,,,,,,,,
V2V6r1xMe28,FILIPINO CRAFT BEER,INSANE!,,,,,,,,,,,,,,,,
ybLZ1Ga_mnA,Magical,,,,,,,,,,,,,,,,,
_rY3HDjc4pg,IMPRESSIVE & FUNNY!,INDONESIANS REACT TO,KATRINA VELARDE IMPERSONATING SINGERS 2,,,,,,,,,,,,,,,
Qof2qPGGVFI,FOLLOW ME EVERYWHERE:,youtube twitter instagram facebook tiktok @IWANTMYLAUREN,,,,,,,,,,,,,,,,
alceTsf3A7Y,GOODBYE DUTERTE,,PART ONE | THE RISE OF THE PUNISHER,,,,,,,,,,,,,,,
sxGHX6wwSwk,Viral Singers!,,,,,,,,,,,,,,,,,
qrp2h9JhjjY,-,,,,,,,,,,,,,,,,,
ZkeHGYCybAs,LITERALLY,ON FIRE!,,,,,,,,,,,,,,,,
kH7XodZxpz4,REACTION,VIDEOS,,TOP 10 PHILIPPINES,(TRAVELLERS,PARADISE),,,,,,,,,,,,
LQgt-sV1NY0,VESSEL,,,,,,,,,,,,,,,,,
g29yBtikbgE,-,,,,,,,,,,,,,,,,,
tn8mZja_8BY,-,,,,,,,,,,,,,,,,,
zXQr9ppMzSQ,INDONESIANS REACT TO,JULIE ANNE SAN JOSE PERFORMS DESPACITO LIVE,,,,,,,,,,,,,,,,
6rgRHjMt-No,MORISSETTE AMON,"- ""SECRET LOVE""",,,,,,,,,,,,,,,,
C__iyWJkjgc,-,,,,,,,,,,,,,,,,,
1FJE4khqN8c,INSANE FILIPINO GRADUATION,,,,,,,,,,,,,,,,,
Iiqd7FdWrTE,PHILIPPINES VLOG 13,MORISSETTE AMON VICTORY PARTY,,,,,,,,,,,,,,,,
MGQieW-HRww,FOREIGNERS,FIRST REACTION TO,BGC MANILA,,,,,,,,,,,,,,,
V4krGxLWD8Y,INDONESIANS REACT TO,MIKEY BUSTOS - I WEAR SPEEDO,,,,,,,,,,,,,,,,
